category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: ANGLE,---,---,---,---,---
ebbinghaus,cmp_ebbinghaus_012.png,midas,1,1050,145.38,0.0
ebbinghaus,cmp_ebbinghaus_012.png,orig,2,1020,200.0,50.0
ebbinghaus,cmp_ebbinghaus_012.png,midas,2,1020,1.59,143.79
ebbinghaus,cmp_ebbinghaus_013.png,orig,1,1640,150.0,0.0
ebbinghaus,cmp_ebbinghaus_013.png,midas,1,1640,121.72,0.0
ebbinghaus,cmp_ebbinghaus_013.png,orig,2,650,200.0,50.0
ebbinghaus,cmp_ebbinghaus_013.png,midas,2,650,2.49,119.23
ebbinghaus,cmp_ebbinghaus_014.png,orig,1,1116,150.0,0.0
ebbinghaus,cmp_ebbinghaus_014.png,midas,1,1116,122.68,0.0
ebbinghaus,cmp_ebbinghaus_014.png,orig,2,930,200.0,50.0
ebbinghaus,cmp_ebbinghaus_014.png,midas,2,930,3.93,118.75
ebbinghaus,cmp_ebbinghaus_015.png,orig,1,891,150.0,0.0
ebbinghaus,cmp_ebbinghaus_015.png,midas,1,891,118.35,0.0
ebbinghaus,cmp_ebbinghaus_015.png,orig,2,1476,200.0,50.0
ebbinghaus,cmp_ebbinghaus_015.png,midas,2,1476,1.18,117.17
ebbinghaus,cmp_ebbinghaus_016.png,orig,1,840,150.0,0.0
ebbinghaus,cmp_ebbinghaus_016.png,midas,1,840,124.96,0.0
ebbinghaus,cmp_ebbinghaus_016.png,orig,2,2040,200.0,50.0
ebbinghaus,cmp_ebbinghaus_016.png,midas,2,2040,1.74,123.22
ebbinghaus,cmp_ebbinghaus_017.png,orig,1,1054,150.0,0.0
ebbinghaus,cmp_ebbinghaus_017.png,midas,1,1054,125.03,0.0
ebbinghaus,cmp_ebbinghaus_017.png,orig,2,1368,200.0,50.0
ebbinghaus,cmp_ebbinghaus_017.png,midas,2,1368,1.18,123.85
ebbinghaus,cmp_ebbinghaus_018.png,orig,1,529,150.0,0.0
ebbinghaus,cmp_ebbinghaus_018.png,midas,1,529,134.59,0.0
ebbinghaus,cmp_ebbinghaus_018.png,orig,2,2058,200.0,50.0
ebbinghaus,cmp_ebbinghaus_018.png,midas,2,2058,3.16,131.43
ebbinghaus,cmp_ebbinghaus_019.png,orig,1,624,150.0,0.0
ebbinghaus,cmp_ebbinghaus_019.png,midas,1,624,122.65,0.0
ebbinghaus,cmp_ebbinghaus_019.png,orig,2,2352,200.0,50.0
ebbinghaus,cmp_ebbinghaus_019.png,midas,2,2352,0.93,121.72
ebbinghaus,cmp_ebbinghaus_020.png,orig,1,462,150.0,0.0
ebbinghaus,cmp_ebbinghaus_020.png,midas,1,462,119.65,0.0
ebbinghaus,cmp_ebbinghaus_020.png,orig,2,1216,200.0,50.0
ebbinghaus,cmp_ebbinghaus_020.png,midas,2,1216,1.27,118.38
ebbinghaus,cmp_ebbinghaus_021.png,orig,1,504,150.0,0.0
ebbinghaus,cmp_ebbinghaus_021.png,midas,1,504,127.41,0.0
ebbinghaus,cmp_ebbinghaus_021.png,orig,2,1258,200.0,50.0
ebbinghaus,cmp_ebbinghaus_021.png,midas,2,1258,1.52,125.89
ebbinghaus,cmp_ebbinghaus_022.png,orig,1,1320,150.0,0.0
ebbinghaus,cmp_ebbinghaus_022.png,midas,1,1320,167.83,0.0
ebbinghaus,cmp_ebbinghaus_022.png,orig,2,1368,200.0,50.0
ebbinghaus,cmp_ebbinghaus_022.png,midas,2,1368,1.4,166.43
ebbinghaus,cmp_ebbinghaus_023.png,orig,1,1044,150.0,0.0
ebbinghaus,cmp_ebbinghaus_023.png,midas,1,1044,158.95,0.0
ebbinghaus,cmp_ebbinghaus_023.png,orig,2,1140,200.0,50.0
ebbinghaus,cmp_ebbinghaus_023.png,midas,2,1140,1.59,157.36
ebbinghaus,cmp_ebbinghaus_024.png,orig,1,1058,150.0,0.0
ebbinghaus,cmp_ebbinghaus_024.png,midas,1,1058,175.93,0.0
ebbinghaus,cmp_ebbinghaus_024.png,orig,2,1428,200.0,50.0
ebbinghaus,cmp_ebbinghaus_024.png,midas,2,1428,1.4,174.53
ebbinghaus,cmp_ebbinghaus_025.png,orig,1,1188,150.0,0.0
ebbinghaus,cmp_ebbinghaus_025.png,midas,1,1188,204.2,0.0
ebbinghaus,cmp_ebbinghaus_025.png,orig,2,756,200.0,50.0
ebbinghaus,cmp_ebbinghaus_025.png,midas,2,756,0.85,203.35
ebbinghaus,cmp_ebbinghaus_026.png,orig,1,598,150.0,0.0
ebbinghaus,cmp_ebbinghaus_026.png,midas,1,598,229.38,0.0
ebbinghaus,cmp_ebbinghaus_026.png,orig,2,1591,200.0,50.0
ebbinghaus,cmp_ebbinghaus_026.png,midas,2,1591,0.0,229.38
ebbinghaus,cmp_ebbinghaus_027.png,orig,1,986,150.0,0.0
ebbinghaus,cmp_ebbinghaus_027.png,midas,1,986,232.18,0.0
ebbinghaus,cmp_ebbinghaus_027.png,orig,2,2142,200.0,50.0
ebbinghaus,cmp_ebbinghaus_027.png,midas,2,2142,0.0,232.18
ebbinghaus,cmp_ebbinghaus_028.png,orig,1,690,150.0,0.0
ebbinghaus,cmp_ebbinghaus_028.png,midas,1,690,233.14,0.0
ebbinghaus,cmp_ebbinghaus_028.png,orig,2,1189,200.0,50.0
ebbinghaus,cmp_ebbinghaus_028.png,midas,2,1189,0.0,233.14
ebbinghaus,cmp_ebbinghaus_029.png,orig,1,720,150.0,0.0
ebbinghaus,cmp_ebbinghaus_029.png,midas,1,720,223.32,0.0
ebbinghaus,cmp_ebbinghaus_029.png,orig,2,1015,200.0,50.0
ebbinghaus,cmp_ebbinghaus_029.png,midas,2,1015,0.0,223.32
---,CATEGORY: FACE_SHADING,---,---,---,---,---
face_shading,cmp_face_shading_000.png,orig,1,640,121.9,0.0
face_shading,cmp_face_shading_000.png,midas,1,640,216.08,0.0
face_shading,cmp_face_shading_000.png,orig,2,1015,128.0,6.1
face_shading,cmp_face_shading_000.png,midas,2,1015,24.59,191.49
face_shading,cmp_face_shading_001.png,orig,1,399,120.89,0.0
face_shading,cmp_face_shading_001.png,midas,1,399,212.06,0.0
face_shading,cmp_face_shading_001.png,orig,2,841,128.0,7.11
face_shading,cmp_face_shading_001.png,midas,2,841,30.6,181.46
face_shading,cmp_face_shading_002.png,orig,1,580,122.15,0.0
face_shading,cmp_face_shading_002.png,midas,1,580,165.08,0.0
face_shading,cmp_face_shading_002.png,orig,2,1248,128.0,5.85
face_shading,cmp_face_shading_002.png,midas,2,1248,23.92,141.16
face_shading,cmp_face_shading_003.png,orig,1,1271,121.29,0.0
face_shading,cmp_face_shading_003.png,midas,1,1271,166.32,0.0
face_shading,cmp_face_shading_003.png,orig,2,1140,128.0,6.71
face_shading,cmp_face_shading_003.png,midas,2,1140,23.85,142.47
face_shading,cmp_face_shading_004.png,orig,1,1280,124.06,0.0
face_shading,cmp_face_shading_004.png,midas,1,1280,226.27,0.0
face_shading,cmp_face_shading_004.png,orig,2,1353,128.0,3.94
face_shading,cmp_face_shading_004.png,midas,2,1353,36.28,189.99
face_shading,cmp_face_shading_005.png,orig,1,1426,125.26,0.0
face_shading,cmp_face_shading_005.png,midas,1,1426,223.04,0.0
face_shading,cmp_face_shading_005.png,orig,2,980,128.0,2.74
face_shading,cmp_face_shading_005.png,midas,2,980,34.77,188.27
face_shading,cmp_face_shading_006.png,orig,1,675,125.16,0.0
face_shading,cmp_face_shading_006.png,midas,1,675,212.45,0.0
face_shading,cmp_face_shading_006.png,orig,2,810,128.0,2.84
face_shading,cmp_face_shading_006.png,midas,2,810,34.69,177.76
face_shading,cmp_face_shading_007.png,orig,1,504,125.95,0.0
face_shading,cmp_face_shading_007.png,midas,1,504,188.22,0.0
face_shading,cmp_face_shading_007.png,orig,2,552,128.0,2.05
face_shading,cmp_face_shading_007.png,midas,2,552,35.48,152.74
face_shading,cmp_face_shading_008.png,orig,1,650,126.42,0.0
face_shading,cmp_face_shading_008.png,midas,1,650,142.65,0.0
face_shading,cmp_face_shading_008.png,orig,2,714,128.0,1.58
face_shading,cmp_face_shading_008.png,midas,2,714,34.31,108.34
face_shading,cmp_face_shading_009.png,orig,1,875,126.08,0.0
face_shading,cmp_face_shading_009.png,midas,1,875,125.79,0.0
face_shading,cmp_face_shading_009.png,orig,2,1457,128.0,1.92
face_shading,cmp_face_shading_009.png,midas,2,1457,34.46,91.33
face_shading,cmp_face_shading_010.png,orig,1,361,127.21,0.0
face_shading,cmp_face_shading_010.png,midas,1,361,165.18,0.0
face_shading,cmp_face_shading_010.png,orig,2,560,128.0,0.79
face_shading,cmp_face_shading_010.png,midas,2,560,47.5,117.68
face_shading,cmp_face_shading_011.png,orig,1,270,127.27,0.0
face_shading,cmp_face_shading_011.png,midas,1,270,166.64,0.0
face_shading,cmp_face_shading_011.png,orig,2,726,128.0,0.73
face_shading,cmp_face_shading_011.png,midas,2,726,57.15,109.49
face_shading,cmp_face_shading_012.png,orig,1,357,127.18,0.0
face_shading,cmp_face_shading_012.png,midas,1,357,136.3,0.0
face_shading,cmp_face_shading_012.png,orig,2,972,128.0,0.82
face_shading,cmp_face_shading_012.png,midas,2,972,69.85,66.45
face_shading,cmp_face_shading_013.png,orig,1,500,126.95,0.0
face_shading,cmp_face_shading_013.png,midas,1,500,83.36,0.0
face_shading,cmp_face_shading_013.png,orig,2,504,128.0,1.05
face_shading,cmp_face_shading_013.png,midas,2,504,59.94,23.42
face_shading,cmp_face_shading_014.png,orig,1,1161,127.0,0.0
face_shading,cmp_face_shading_014.png,midas,1,1161,105.31,0.0
face_shading,cmp_face_shading_014.png,orig,2,483,128.0,1.0
face_shading,cmp_face_shading_014.png,midas,2,483,72.05,33.26
face_shading,cmp_face_shading_015.png,orig,1,432,127.0,0.0
face_shading,cmp_face_shading_015.png,midas,1,432,88.16,0.0
face_shading,cmp_face_shading_015.png,orig,2,462,128.0,1.0
face_shading,cmp_face_shading_015.png,midas,2,462,57.77,30.39
face_shading,cmp_face_shading_016.png,orig,1,399,127.0,0.0
face_shading,cmp_face_shading_016.png,midas,1,399,61.85,0.0
face_shading,cmp_face_shading_016.png,orig,2,616,128.0,1.0
face_shading,cmp_face_shading_016.png,midas,2,616,44.34,17.51
face_shading,cmp_face_shading_017.png,orig,1,468,127.06,0.0
face_shading,cmp_face_shading_017.png,midas,1,468,92.98,0.0
face_shading,cmp_face_shading_017.png,orig,2,621,128.0,0.94
face_shading,cmp_face_shading_017.png,midas,2,621,43.61,49.37
face_shading,cmp_face_shading_018.png,orig,1,504,127.0,0.0
face_shading,cmp_face_shading_018.png,midas,1,504,86.35,0.0
face_shading,cmp_face_shading_018.png,orig,2,460,128.0,1.0
face_shading,cmp_face_shading_018.png,midas,2,460,40.81,45.54
face_shading,cmp_face_shading_019.png,orig,1,638,127.64,0.0
face_shading,cmp_face_shading_019.png,midas,1,638,75.89,0.0
face_shading,cmp_face_shading_019.png,orig,2,840,128.0,0.36
face_shading,cmp_face_shading_019.png,midas,2,840,40.39,35.5
face_shading,cmp_face_shading_020.png,orig,1,589,128.53,0.0
face_shading,cmp_face_shading_020.png,midas,1,589,30.49,0.0
face_shading,cmp_face_shading_020.png,orig,2,361,128.0,0.53
face_shading,cmp_face_shading_020.png,midas,2,361,55.25,24.76
face_shading,cmp_face_shading_021.png,orig,1,693,127.1,0.0
face_shading,cmp_face_shading_021.png,midas,1,693,27.72,0.0
face_shading,cmp_face_shading_021.png,orig,2,513,128.0,0.9
face_shading,cmp_face_shading_021.png,midas,2,513,50.41,22.69
face_shading,cmp_face_shading_022.png,orig,1,1066,129.42,0.0
face_shading,cmp_face_shading_022.png,midas,1,1066,44.7,0.0
face_shading,cmp_face_shading_022.png,orig,2,638,128.0,1.42
face_shading,cmp_face_shading_022.png,midas,2,638,50.19,5.49
face_shading,cmp_face_shading_023.png,orig,1,819,130.81,0.0
face_shading,cmp_face_shading_023.png,midas,1,819,53.03,0.0
face_shading,cmp_face_shading_023.png,orig,2,480,128.0,2.81
face_shading,cmp_face_shading_023.png,midas,2,480,49.15,3.88
face_shading,cmp_face_shading_024.png,orig,1,204,129.67,0.0
face_shading,cmp_face_shading_024.png,midas,1,204,46.08,0.0
face_shading,cmp_face_shading_024.png,orig,2,442,128.0,1.67
face_shading,cmp_face_shading_024.png,midas,2,442,50.31,4.23
face_shading,cmp_face_shading_025.png,orig,1,336,129.12,0.0
face_shading,cmp_face_shading_025.png,midas,1,336,38.89,0.0
face_shading,cmp_face_shading_025.png,orig,2,210,128.0,1.12
face_shading,cmp_face_shading_025.png,midas,2,210,50.92,12.03
face_shading,cmp_face_shading_026.png,orig,1,520,129.55,0.0
face_shading,cmp_face_shading_026.png,midas,1,520,28.42,0.0
face_shading,cmp_face_shading_026.png,orig,2,480,128.0,1.55
face_shading,cmp_face_shading_026.png,midas,2,480,44.64,16.22
face_shading,cmp_face_shading_027.png,orig,1,306,129.53,0.0
face_shading,cmp_face_shading_027.png,midas,1,306,36.33,0.0
face_shading,cmp_face_shading_027.png,orig,2,612,128.0,1.53
face_shading,cmp_face_shading_027.png,midas,2,612,40.64,4.31
face_shading,cmp_face_shading_028.png,orig,1,357,127.71,0.0
face_shading,cmp_face_shading_028.png,midas,1,357,37.98,0.0
face_shading,cmp_face_shading_028.png,orig,2,902,128.0,0.29
face_shading,cmp_face_shading_028.png,midas,2,902,44.12,6.14
face_shading,cmp_face_shading_029.png,orig,1,775,130.04,0.0
face_shading,cmp_face_shading_029.png,midas,1,775,44.47,0.0
face_shading,cmp_face_shading_029.png,orig,2,600,128.0,2.04
face_shading,cmp_face_shading_029.png,midas,2,600,43.47,1.0
---,CATEGORY: FIGURE_GROUND,---,---,---,---,---
figure_ground,cmp_figure_ground_000.png,orig,1,910,100.0,0.0
figure_ground,cmp_figure_ground_000.png,midas,1,910,195.3,0.0
figure_ground,cmp_figure_ground_000.png,orig,2,1131,200.0,100.0
figure_ground,cmp_figure_ground_000.png,midas,2,1131,58.66,136.64
figure_ground,cmp_figure_ground_001.png,orig,1,702,100.0,0.0
figure_ground,cmp_figure_ground_001.png,midas,1,702,228.21,0.0
figure_ground,cmp_figure_ground_001.png,orig,2,1634,200.0,100.0
figure_ground,cmp_figure_ground_001.png,midas,2,1634,80.64,147.57
figure_ground,cmp_figure_ground_002.png,orig,1,1287,100.0,0.0
figure_ground,cmp_figure_ground_002.png,midas,1,1287,236.26,0.0
figure_ground,cmp_figure_ground_002.png,orig,2,2496,200.0,100.0
figure_ground,cmp_figure_ground_002.png,midas,2,2496,82.67,153.59
figure_ground,cmp_figure_ground_003.png,orig,1,1849,100.0,0.0
figure_ground,cmp_figure_ground_003.png,midas,1,1849,219.7,0.0
figure_ground,cmp_figure_ground_003.png,orig,2,3654,200.0,100.0
figure_ground,cmp_figure_ground_003.png,midas,2,3654,118.02,101.68
figure_ground,cmp_figure_ground_004.png,orig,1,1369,100.0,0.0
figure_ground,cmp_figure_ground_004.png,midas,1,1369,210.86,0.0
figure_ground,cmp_figure_ground_004.png,orig,2,1287,200.0,100.0
figure_ground,cmp_figure_ground_004.png,midas,2,1287,89.16,121.7
figure_ground,cmp_figure_ground_005.png,orig,1,2754,100.0,0.0
figure_ground,cmp_figure_ground_005.png,midas,1,2754,172.74,0.0
figure_ground,cmp_figure_ground_005.png,orig,2,4015,200.0,100.0
figure_ground,cmp_figure_ground_005.png,midas,2,4015,92.26,80.48
figure_ground,cmp_figure_ground_006.png,orig,1,3584,100.0,0.0
figure_ground,cmp_figure_ground_006.png,midas,1,3584,202.83,0.0
figure_ground,cmp_figure_ground_006.png,orig,2,5487,200.0,100.0
figure_ground,cmp_figure_ground_006.png,midas,2,5487,56.72,146.11
figure_ground,cmp_figure_ground_007.png,orig,1,3965,100.0,0.0
figure_ground,cmp_figure_ground_007.png,midas,1,3965,176.47,0.0
figure_ground,cmp_figure_ground_007.png,orig,2,7224,200.0,100.0
figure_ground,cmp_figure_ground_007.png,midas,2,7224,57.68,118.79
figure_ground,cmp_figure_ground_008.png,orig,1,4092,100.0,0.0
figure_ground,cmp_figure_ground_008.png,midas,1,4092,169.92,0.0
figure_ground,cmp_figure_ground_008.png,orig,2,4536,200.0,100.0
figure_ground,cmp_figure_ground_008.png,midas,2,4536,59.73,110.19
figure_ground,cmp_figure_ground_009.png,orig,1,3968,100.0,0.0
figure_ground,cmp_figure_ground_009.png,midas,1,3968,176.7,0.0
figure_ground,cmp_figure_ground_009.png,orig,2,4761,200.0,100.0
figure_ground,cmp_figure_ground_009.png,midas,2,4761,46.25,130.45
figure_ground,cmp_figure_ground_010.png,orig,1,3900,100.0,0.0
figure_ground,cmp_figure_ground_010.png,midas,1,3900,162.61,0.0
figure_ground,cmp_figure_ground_010.png,orig,2,7154,200.0,100.0
figure_ground,cmp_figure_ground_010.png,midas,2,7154,34.86,127.75
figure_ground,cmp_figure_ground_011.png,orig,1,5025,100.0,0.0
figure_ground,cmp_figure_ground_011.png,midas,1,5025,148.82,0.0
figure_ground,cmp_figure_ground_011.png,orig,2,5785,200.0,100.0
figure_ground,cmp_figure_ground_011.png,midas,2,5785,51.26,97.56
figure_ground,cmp_figure_ground_012.png,orig,1,4758,100.0,0.0
figure_ground,cmp_figure_ground_012.png,midas,1,4758,151.84,0.0
figure_ground,cmp_figure_ground_012.png,orig,2,5159,200.0,100.0
figure_ground,cmp_figure_ground_012.png,midas,2,5159,42.67,109.17
figure_ground,cmp_figure_ground_013.png,orig,1,5120,100.0,0.0
figure_ground,cmp_figure_ground_013.png,midas,1,5120,154.49,0.0
figure_ground,cmp_figure_ground_013.png,orig,2,3770,200.0,100.0
figure_ground,cmp_figure_ground_013.png,midas,2,3770,48.99,105.5
figure_ground,cmp_figure_ground_014.png,orig,1,5005,100.0,0.0
figure_ground,cmp_figure_ground_014.png,midas,1,5005,147.98,0.0
figure_ground,cmp_figure_ground_014.png,orig,2,4500,200.0,100.0
figure_ground,cmp_figure_ground_014.png,midas,2,4500,53.41,94.57
figure_ground,cmp_figure_ground_015.png,orig,1,11780,100.0,0.0
figure_ground,cmp_figure_ground_015.png,midas,1,11780,170.42,0.0
figure_ground,cmp_figure_ground_015.png,orig,2,8778,200.0,100.0
figure_ground,cmp_figure_ground_015.png,midas,2,8778,60.18,110.24
figure_ground,cmp_figure_ground_016.png,orig,1,8099,100.0,0.0
figure_ground,cmp_figure_ground_016.png,midas,1,8099,153.77,0.0
figure_ground,cmp_figure_ground_016.png,orig,2,7812,200.0,100.0
figure_ground,cmp_figure_ground_016.png,midas,2,7812,127.28,26.49
figure_ground,cmp_figure_ground_017.png,orig,1,5313,100.0,0.0
figure_ground,cmp_figure_ground_017.png,midas,1,5313,110.67,0.0
figure_ground,cmp_figure_ground_017.png,orig,2,8342,200.0,100.0
figure_ground,cmp_figure_ground_017.png,midas,2,8342,75.6,35.07
figure_ground,cmp_figure_ground_018.png,orig,1,10998,100.0,0.0
figure_ground,cmp_figure_ground_018.png,midas,1,10998,135.01,0.0
figure_ground,cmp_figure_ground_018.png,orig,2,9464,200.0,100.0
figure_ground,cmp_figure_ground_018.png,midas,2,9464,136.9,1.89
figure_ground,cmp_figure_ground_019.png,orig,1,19875,100.0,0.0
figure_ground,cmp_figure_ground_019.png,midas,1,19875,93.53,0.0
figure_ground,cmp_figure_ground_019.png,orig,2,8008,200.0,100.0
figure_ground,cmp_figure_ground_019.png,midas,2,8008,116.77,23.24
figure_ground,cmp_figure_ground_020.png,orig,1,13970,100.0,0.0
figure_ground,cmp_figure_ground_020.png,midas,1,13970,77.09,0.0
figure_ground,cmp_figure_ground_020.png,orig,2,8742,200.0,100.0
figure_ground,cmp_figure_ground_020.png,midas,2,8742,108.17,31.08
figure_ground,cmp_figure_ground_021.png,orig,1,31350,100.0,0.0
figure_ground,cmp_figure_ground_021.png,midas,1,31350,91.37,0.0
figure_ground,cmp_figure_ground_021.png,orig,2,7548,200.0,100.0
figure_ground,cmp_figure_ground_021.png,midas,2,7548,195.3,103.93
figure_ground,cmp_figure_ground_022.png,orig,1,33462,100.0,0.0
figure_ground,cmp_figure_ground_022.png,midas,1,33462,84.43,0.0
figure_ground,cmp_figure_ground_022.png,orig,2,9163,200.0,100.0
figure_ground,cmp_figure_ground_022.png,midas,2,9163,172.86,88.43
figure_ground,cmp_figure_ground_023.png,orig,1,38948,100.0,0.0
figure_ground,cmp_figure_ground_023.png,midas,1,38948,83.01,0.0
figure_ground,cmp_figure_ground_023.png,orig,2,9240,200.0,100.0
figure_ground,cmp_figure_ground_023.png,midas,2,9240,208.95,125.94
figure_ground,cmp_figure_ground_024.png,orig,1,31062,100.0,0.0
figure_ground,cmp_figure_ground_024.png,midas,1,31062,63.95,0.0
figure_ground,cmp_figure_ground_024.png,orig,2,4368,200.0,100.0
figure_ground,cmp_figure_ground_024.png,midas,2,4368,210.56,146.61
figure_ground,cmp_figure_ground_025.png,orig,1,30155,100.0,0.0
figure_ground,cmp_figure_ground_025.png,midas,1,30155,71.91,0.0
figure_ground,cmp_figure_ground_025.png,orig,2,5734,200.0,100.0
figure_ground,cmp_figure_ground_025.png,midas,2,5734,194.55,122.64
figure_ground,cmp_figure_ground_026.png,orig,1,29382,100.0,0.0
figure_ground,cmp_figure_ground_026.png,midas,1,29382,94.09,0.0
figure_ground,cmp_figure_ground_026.png,orig,2,3380,200.0,100.0
figure_ground,cmp_figure_ground_026.png,midas,2,3380,114.67,20.58
figure_ground,cmp_figure_ground_027.png,orig,1,61074,100.0,0.0
figure_ground,cmp_figure_ground_027.png,midas,1,61074,62.17,0.0
figure_ground,cmp_figure_ground_027.png,orig,2,3075,200.0,100.0
figure_ground,cmp_figure_ground_027.png,midas,2,3075,129.98,67.81
figure_ground,cmp_figure_ground_028.png,orig,1,74408,100.0,0.0
figure_ground,cmp_figure_ground_028.png,midas,1,74408,98.74,0.0
figure_ground,cmp_figure_ground_028.png,orig,2,1891,200.0,100.0
figure_ground,cmp_figure_ground_028.png,midas,2,1891,53.63,45.11
figure_ground,cmp_figure_ground_029.png,orig,1,44296,100.0,0.0
figure_ground,cmp_figure_ground_029.png,midas,1,44296,91.97,0.0
figure_ground,cmp_figure_ground_029.png,orig,2,1800,200.0,100.0
figure_ground,cmp_figure_ground_029.png,midas,2,1800,91.22,0.75
---,CATEGORY: HORIZON,---,---,---,---,---
horizon,cmp_horizon_000.png,orig,1,1440,80.0,0.0
horizon,cmp_horizon_000.png,midas,1,1440,113.68,0.0
horizon,cmp_horizon_000.png,orig,2,2688,150.0,70.0
horizon,cmp_horizon_000.png,midas,2,2688,116.01,2.33
horizon,cmp_horizon_001.png,orig,1,2300,80.0,0.0
horizon,cmp_horizon_001.png,midas,1,2300,149.69,0.0
horizon,cmp_horizon_001.png,orig,2,1368,150.0,70.0
horizon,cmp_horizon_001.png,midas,2,1368,149.39,0.3
horizon,cmp_horizon_002.png,orig,1,2800,80.0,0.0
horizon,cmp_horizon_002.png,midas,1,2800,135.03,0.0
horizon,cmp_horizon_002.png,orig,2,2058,150.0,70.0
horizon,cmp_horizon_002.png,midas,2,2058,129.8,5.23
horizon,cmp_horizon_003.png,orig,1,2205,80.0,0.0
horizon,cmp_horizon_003.png,midas,1,2205,154.84,0.0
horizon,cmp_horizon_003.png,orig,2,2350,150.0,70.0
horizon,cmp_horizon_003.png,midas,2,2350,154.46,0.38
horizon,cmp_horizon_004.png,orig,1,1410,80.0,0.0
horizon,cmp_horizon_004.png,midas,1,1410,156.76,0.0
horizon,cmp_horizon_004.png,orig,2,1645,150.0,70.0
horizon,cmp_horizon_004.png,midas,2,1645,153.2,3.56
horizon,cmp_horizon_005.png,orig,1,1892,80.0,0.0
horizon,cmp_horizon_005.png,midas,1,1892,185.06,0.0
horizon,cmp_horizon_005.png,orig,2,2112,150.0,70.0
horizon,cmp_horizon_005.png,midas,2,2112,188.25,3.19
horizon,cmp_horizon_006.png,orig,1,2400,80.0,0.0
horizon,cmp_horizon_006.png,midas,1,2400,159.84,0.0
horizon,cmp_horizon_006.png,orig,2,1927,150.0,70.0
horizon,cmp_horizon_006.png,midas,2,1927,158.17,1.67
horizon,cmp_horizon_007.png,orig,1,2162,80.0,0.0
horizon,cmp_horizon_007.png,midas,1,2162,180.44,0.0
horizon,cmp_horizon_007.png,orig,2,2565,150.0,70.0
horizon,cmp_horizon_007.png,midas,2,2565,181.45,1.01
horizon,cmp_horizon_008.png,orig,1,1640,80.0,0.0
horizon,cmp_horizon_008.png,midas,1,1640,188.65,0.0
horizon,cmp_horizon_008.png,orig,2,1806,150.0,70.0
horizon,cmp_horizon_008.png,midas,2,1806,190.4,1.75
horizon,cmp_horizon_009.png,orig,1,1920,80.0,0.0
horizon,cmp_horizon_009.png,midas,1,1920,194.96,0.0
horizon,cmp_horizon_009.png,orig,2,2688,150.0,70.0
horizon,cmp_horizon_009.png,midas,2,2688,196.38,1.42
horizon,cmp_horizon_010.png,orig,1,2646,80.0,0.0
horizon,cmp_horizon_010.png,midas,1,2646,185.46,0.0
horizon,cmp_horizon_010.png,orig,2,2255,150.0,70.0
horizon,cmp_horizon_010.png,midas,2,2255,190.48,5.02
horizon,cmp_horizon_011.png,orig,1,1974,80.0,0.0
horizon,cmp_horizon_011.png,midas,1,1974,169.35,0.0
horizon,cmp_horizon_011.png,orig,2,2385,150.0,70.0
horizon,cmp_horizon_011.png,midas,2,2385,172.56,3.21
horizon,cmp_horizon_012.png,orig,1,2142,80.0,0.0
horizon,cmp_horizon_012.png,midas,1,2142,176.4,0.0
horizon,cmp_horizon_012.png,orig,2,2420,150.0,70.0
horizon,cmp_horizon_012.png,midas,2,2420,180.01,3.61
horizon,cmp_horizon_013.png,orig,1,1600,80.0,0.0
horizon,cmp_horizon_013.png,midas,1,1600,166.0,0.0
horizon,cmp_horizon_013.png,orig,2,1419,150.0,70.0
horizon,cmp_horizon_013.png,midas,2,1419,168.32,2.32
horizon,cmp_horizon_014.png,orig,1,2601,80.0,0.0
horizon,cmp_horizon_014.png,midas,1,2601,177.25,0.0
horizon,cmp_horizon_014.png,orig,2,3290,150.0,70.0
horizon,cmp_horizon_014.png,midas,2,3290,182.95,5.7
horizon,cmp_horizon_015.png,orig,1,2346,80.0,0.0
horizon,cmp_horizon_015.png,midas,1,2346,168.96,0.0
horizon,cmp_horizon_015.png,orig,2,2436,150.0,70.0
horizon,cmp_horizon_015.png,midas,2,2436,173.28,4.32
horizon,cmp_horizon_016.png,orig,1,2209,80.0,0.0
horizon,cmp_horizon_016.png,midas,1,2209,172.67,0.0
horizon,cmp_horizon_016.png,orig,2,3172,150.0,70.0
horizon,cmp_horizon_016.png,midas,2,3172,176.75,4.08
horizon,cmp_horizon_017.png,orig,1,1330,80.0,0.0
horizon,cmp_horizon_017.png,midas,1,1330,165.2,0.0
horizon,cmp_horizon_017.png,orig,2,2464,150.0,70.0
horizon,cmp_horizon_017.png,midas,2,2464,163.05,2.15
horizon,cmp_horizon_018.png,orig,1,2024,80.0,0.0
horizon,cmp_horizon_018.png,midas,1,2024,185.11,0.0
horizon,cmp_horizon_018.png,orig,2,2115,150.0,70.0
horizon,cmp_horizon_018.png,midas,2,2115,181.51,3.6
horizon,cmp_horizon_019.png,orig,1,1517,80.0,0.0
horizon,cmp_horizon_019.png,midas,1,1517,216.55,0.0
horizon,cmp_horizon_019.png,orig,2,2016,150.0,70.0
horizon,cmp_horizon_019.png,midas,2,2016,189.25,27.3
horizon,cmp_horizon_020.png,orig,1,2021,80.0,0.0
horizon,cmp_horizon_020.png,midas,1,2021,203.28,0.0
horizon,cmp_horizon_020.png,orig,2,2209,150.0,70.0
horizon,cmp_horizon_020.png,midas,2,2209,168.68,34.6
horizon,cmp_horizon_021.png,orig,1,1840,80.0,0.0
