category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: AERIAL_PERSPECTIVE,---,---,---,---,---
blur_bias,cmp_blur_bias_009.png,orig,2,986,80.0,0.0
blur_bias,cmp_blur_bias_009.png,v1,2,986,203.0,37.87
blur_bias,cmp_blur_bias_009.png,v2,2,986,31.92,13.3
blur_bias,cmp_blur_bias_009.png,v3,2,986,35.58,15.07
blur_bias,cmp_blur_bias_010.png,orig,1,456,80.0,0.0
blur_bias,cmp_blur_bias_010.png,v1,1,456,237.2,0.0
blur_bias,cmp_blur_bias_010.png,v2,1,456,17.44,0.0
blur_bias,cmp_blur_bias_010.png,v3,1,456,87.21,0.0
blur_bias,cmp_blur_bias_010.png,orig,2,1344,80.0,0.0
blur_bias,cmp_blur_bias_010.png,v1,2,1344,197.18,40.02
blur_bias,cmp_blur_bias_010.png,v2,2,1344,29.75,12.31
blur_bias,cmp_blur_bias_010.png,v3,2,1344,62.11,25.1
blur_bias,cmp_blur_bias_011.png,orig,1,1024,80.0,0.0
blur_bias,cmp_blur_bias_011.png,v1,1,1024,238.53,0.0
blur_bias,cmp_blur_bias_011.png,v2,1,1024,17.02,0.0
blur_bias,cmp_blur_bias_011.png,v3,1,1024,94.1,0.0
blur_bias,cmp_blur_bias_011.png,orig,2,630,80.0,0.0
blur_bias,cmp_blur_bias_011.png,v1,2,630,194.26,44.27
blur_bias,cmp_blur_bias_011.png,v2,2,630,32.5,15.48
blur_bias,cmp_blur_bias_011.png,v3,2,630,57.82,36.28
blur_bias,cmp_blur_bias_012.png,orig,1,437,80.0,0.0
blur_bias,cmp_blur_bias_012.png,v1,1,437,236.59,0.0
blur_bias,cmp_blur_bias_012.png,v2,1,437,16.13,0.0
blur_bias,cmp_blur_bias_012.png,v3,1,437,100.82,0.0
blur_bias,cmp_blur_bias_012.png,orig,2,1224,80.0,0.0
blur_bias,cmp_blur_bias_012.png,v1,2,1224,203.71,32.88
blur_bias,cmp_blur_bias_012.png,v2,2,1224,30.96,14.83
blur_bias,cmp_blur_bias_012.png,v3,2,1224,63.17,37.65
blur_bias,cmp_blur_bias_013.png,orig,1,1102,80.0,0.0
blur_bias,cmp_blur_bias_013.png,v1,1,1102,235.06,0.0
blur_bias,cmp_blur_bias_013.png,v2,1,1102,18.68,0.0
blur_bias,cmp_blur_bias_013.png,v3,1,1102,109.46,0.0
blur_bias,cmp_blur_bias_013.png,orig,2,1710,80.0,0.0
blur_bias,cmp_blur_bias_013.png,v1,2,1710,211.45,23.61
blur_bias,cmp_blur_bias_013.png,v2,2,1710,31.82,13.14
blur_bias,cmp_blur_bias_013.png,v3,2,1710,62.25,47.21
blur_bias,cmp_blur_bias_014.png,orig,1,952,80.0,0.0
blur_bias,cmp_blur_bias_014.png,v1,1,952,235.91,0.0
blur_bias,cmp_blur_bias_014.png,v2,1,952,17.12,0.0
blur_bias,cmp_blur_bias_014.png,v3,1,952,110.43,0.0
blur_bias,cmp_blur_bias_014.png,orig,2,1230,80.0,0.0
blur_bias,cmp_blur_bias_014.png,v1,2,1230,217.51,18.4
blur_bias,cmp_blur_bias_014.png,v2,2,1230,28.55,11.43
blur_bias,cmp_blur_bias_014.png,v3,2,1230,63.69,46.74
blur_bias,cmp_blur_bias_015.png,orig,1,720,80.0,0.0
blur_bias,cmp_blur_bias_015.png,v1,1,720,238.64,0.0
blur_bias,cmp_blur_bias_015.png,v2,1,720,17.85,0.0
blur_bias,cmp_blur_bias_015.png,v3,1,720,105.82,0.0
blur_bias,cmp_blur_bias_015.png,orig,2,1152,80.0,0.0
blur_bias,cmp_blur_bias_015.png,v1,2,1152,205.46,33.18
blur_bias,cmp_blur_bias_015.png,v2,2,1152,32.54,14.69
blur_bias,cmp_blur_bias_015.png,v3,2,1152,51.98,53.84
blur_bias,cmp_blur_bias_016.png,orig,1,648,80.0,0.0
blur_bias,cmp_blur_bias_016.png,v1,1,648,234.5,0.0
blur_bias,cmp_blur_bias_016.png,v2,1,648,16.01,0.0
blur_bias,cmp_blur_bias_016.png,v3,1,648,106.26,0.0
blur_bias,cmp_blur_bias_016.png,orig,2,1200,80.0,0.0
blur_bias,cmp_blur_bias_016.png,v1,2,1200,221.06,13.44
blur_bias,cmp_blur_bias_016.png,v2,2,1200,30.73,14.72
blur_bias,cmp_blur_bias_016.png,v3,2,1200,57.82,48.44
blur_bias,cmp_blur_bias_017.png,orig,1,1175,80.0,0.0
blur_bias,cmp_blur_bias_017.png,v1,1,1175,238.44,0.0
blur_bias,cmp_blur_bias_017.png,v2,1,1175,18.15,0.0
blur_bias,cmp_blur_bias_017.png,v3,1,1175,106.76,0.0
blur_bias,cmp_blur_bias_017.png,orig,2,1596,80.0,0.0
blur_bias,cmp_blur_bias_017.png,v1,2,1596,204.39,34.05
blur_bias,cmp_blur_bias_017.png,v2,2,1596,30.42,12.27
